24,"tensor(0.2479, device='cuda:0')","tensor(0.2304, device='cuda:0')"
25,"tensor(0.1251, device='cuda:0')","tensor(0.2111, device='cuda:0')"
26,"tensor(0.1831, device='cuda:0')","tensor(0.3261, device='cuda:0')"
1,"tensor(0.2065, device='cuda:0')","tensor(0.2797, device='cuda:0')"
2,"tensor(0.1798, device='cuda:0')","tensor(0.3970, device='cuda:0')"
3,"tensor(0.2079, device='cuda:0')","tensor(0.3891, device='cuda:0')"
4,"tensor(0.2410, device='cuda:0')","tensor(0.3208, device='cuda:0')"
5,"tensor(0.1999, device='cuda:0')","tensor(0.2713, device='cuda:0')"
6,"tensor(0.2166, device='cuda:0')","tensor(0.3400, device='cuda:0')"
7,"tensor(0.2288, device='cuda:0')","tensor(0.3412, device='cuda:0')"
8,"tensor(0.2725, device='cuda:0')","tensor(0.3400, device='cuda:0')"
9,"tensor(0.1827, device='cuda:0')","tensor(0.3450, device='cuda:0')"
10,"tensor(0.2541, device='cuda:0')","tensor(0.3273, device='cuda:0')"
11,"tensor(0.2322, device='cuda:0')","tensor(0.2759, device='cuda:0')"
12,"tensor(0.2408, device='cuda:0')","tensor(0.3847, device='cuda:0')"
13,"tensor(0.2716, device='cuda:0')","tensor(0.3913, device='cuda:0')"
14,"tensor(0.2526, device='cuda:0')","tensor(0.2234, device='cuda:0')"
15,"tensor(0.1839, device='cuda:0')","tensor(0.3916, device='cuda:0')"
16,"tensor(0.2376, device='cuda:0')","tensor(0.4436, device='cuda:0')"
17,"tensor(0.1490, device='cuda:0')","tensor(0.3379, device='cuda:0')"
18,"tensor(0.1815, device='cuda:0')","tensor(0.3339, device='cuda:0')"
19,"tensor(0.1578, device='cuda:0')","tensor(0.3839, device='cuda:0')"
20,"tensor(0.1461, device='cuda:0')","tensor(0.3398, device='cuda:0')"
21,"tensor(0.2292, device='cuda:0')","tensor(0.1645, device='cuda:0')"
22,"tensor(0.2123, device='cuda:0')","tensor(0.4441, device='cuda:0')"
23,"tensor(0.2610, device='cuda:0')","tensor(0.3908, device='cuda:0')"
24,"tensor(0.2036, device='cuda:0')","tensor(0.2775, device='cuda:0')"
25,"tensor(0.1516, device='cuda:0')","tensor(0.3244, device='cuda:0')"
26,"tensor(0.2298, device='cuda:0')","tensor(0.2876, device='cuda:0')"
27,"tensor(0.2058, device='cuda:0')","tensor(0.3866, device='cuda:0')"
28,"tensor(0.2263, device='cuda:0')","tensor(0.3351, device='cuda:0')"
29,"tensor(0.1434, device='cuda:0')","tensor(0.3754, device='cuda:0')"
30,"tensor(0.1842, device='cuda:0')","tensor(0.3889, device='cuda:0')"
31,"tensor(0.2065, device='cuda:0')","tensor(0.3343, device='cuda:0')"
32,"tensor(0.2174, device='cuda:0')","tensor(0.2739, device='cuda:0')"
33,"tensor(0.2212, device='cuda:0')","tensor(0.3425, device='cuda:0')"
34,"tensor(0.2518, device='cuda:0')","tensor(0.3377, device='cuda:0')"
35,"tensor(0.2391, device='cuda:0')","tensor(0.4459, device='cuda:0')"
36,"tensor(0.2047, device='cuda:0')","tensor(0.3426, device='cuda:0')"
37,"tensor(0.2015, device='cuda:0')","tensor(0.3846, device='cuda:0')"
38,"tensor(0.2681, device='cuda:0')","tensor(0.3951, device='cuda:0')"
39,"tensor(0.1642, device='cuda:0')","tensor(0.3284, device='cuda:0')"
40,"tensor(0.2569, device='cuda:0')","tensor(0.2134, device='cuda:0')"
41,"tensor(0.2393, device='cuda:0')","tensor(0.3880, device='cuda:0')"
1,"tensor(0.1864, device='cuda:0')","tensor(0.3877, device='cuda:0')"
2,"tensor(0.1436, device='cuda:0')","tensor(0.2365, device='cuda:0')"
3,"tensor(0.0989, device='cuda:0')","tensor(0.2822, device='cuda:0')"
4,"tensor(0.1564, device='cuda:0')","tensor(0.1658, device='cuda:0')"
5,"tensor(0.2002, device='cuda:0')","tensor(0.3327, device='cuda:0')"
6,"tensor(0.2385, device='cuda:0')","tensor(0.2772, device='cuda:0')"
7,"tensor(0.1121, device='cuda:0')","tensor(0.3623, device='cuda:0')"
8,"tensor(0.2318, device='cuda:0')","tensor(0.3787, device='cuda:0')"
9,"tensor(0.2414, device='cuda:0')","tensor(0.4009, device='cuda:0')"
10,"tensor(0.2171, device='cuda:0')","tensor(0.2680, device='cuda:0')"
11,"tensor(0.1637, device='cuda:0')","tensor(0.3172, device='cuda:0')"
12,"tensor(0.1898, device='cuda:0')","tensor(0.2333, device='cuda:0')"
13,"tensor(0.1637, device='cuda:0')","tensor(0.3316, device='cuda:0')"
14,"tensor(0.2419, device='cuda:0')","tensor(0.3765, device='cuda:0')"
15,"tensor(0.1903, device='cuda:0')","tensor(0.2766, device='cuda:0')"
16,"tensor(0.2501, device='cuda:0')","tensor(0.2242, device='cuda:0')"
17,"tensor(0.1954, device='cuda:0')","tensor(0.3870, device='cuda:0')"
18,"tensor(0.2022, device='cuda:0')","tensor(0.3922, device='cuda:0')"
19,"tensor(0.1983, device='cuda:0')","tensor(0.4401, device='cuda:0')"
20,"tensor(0.2456, device='cuda:0')","tensor(0.2829, device='cuda:0')"
21,"tensor(0.2333, device='cuda:0')","tensor(0.3166, device='cuda:0')"
22,"tensor(0.2437, device='cuda:0')","tensor(0.2500, device='cuda:0')"
23,"tensor(0.1998, device='cuda:0')","tensor(0.2741, device='cuda:0')"
24,"tensor(0.1798, device='cuda:0')","tensor(0.2247, device='cuda:0')"
1,"tensor(0.2529, device='cuda:0')","tensor(0.2740, device='cuda:0')"
2,"tensor(0.1624, device='cuda:0')","tensor(0.3876, device='cuda:0')"
3,"tensor(0.1880, device='cuda:0')","tensor(0.2123, device='cuda:0')"
4,"tensor(0.1860, device='cuda:0')","tensor(0.3838, device='cuda:0')"
5,"tensor(0.1995, device='cuda:0')","tensor(0.2271, device='cuda:0')"
6,"tensor(0.2570, device='cuda:0')","tensor(0.3944, device='cuda:0')"
7,"tensor(0.2720, device='cuda:0')","tensor(0.2616, device='cuda:0')"
8,"tensor(0.1879, device='cuda:0')","tensor(0.3341, device='cuda:0')"
9,"tensor(0.2477, device='cuda:0')","tensor(0.2169, device='cuda:0')"
10,"tensor(0.2591, device='cuda:0')","tensor(0.3723, device='cuda:0')"
11,"tensor(0.1890, device='cuda:0')","tensor(0.2818, device='cuda:0')"
12,"tensor(0.2391, device='cuda:0')","tensor(0.2787, device='cuda:0')"
13,"tensor(0.1674, device='cuda:0')","tensor(0.3310, device='cuda:0')"
14,"tensor(0.1605, device='cuda:0')","tensor(0.3469, device='cuda:0')"
15,"tensor(0.2523, device='cuda:0')","tensor(0.3606, device='cuda:0')"
16,"tensor(0.1724, device='cuda:0')","tensor(0.3863, device='cuda:0')"
17,"tensor(0.2377, device='cuda:0')","tensor(0.2647, device='cuda:0')"
18,"tensor(0.2383, device='cuda:0')","tensor(0.3351, device='cuda:0')"
19,"tensor(0.2904, device='cuda:0')","tensor(0.3382, device='cuda:0')"
20,"tensor(0.1480, device='cuda:0')","tensor(0.2226, device='cuda:0')"
21,"tensor(0.2369, device='cuda:0')","tensor(0.3343, device='cuda:0')"
22,"tensor(0.1324, device='cuda:0')","tensor(0.3197, device='cuda:0')"
23,"tensor(0.1602, device='cuda:0')","tensor(0.2864, device='cuda:0')"
24,"tensor(0.2318, device='cuda:0')","tensor(0.3385, device='cuda:0')"
25,"tensor(0.2321, device='cuda:0')","tensor(0.2238, device='cuda:0')"
26,"tensor(0.2048, device='cuda:0')","tensor(0.3738, device='cuda:0')"
27,"tensor(0.2749, device='cuda:0')","tensor(0.3798, device='cuda:0')"
28,"tensor(0.2729, device='cuda:0')","tensor(0.3409, device='cuda:0')"
29,"tensor(0.2163, device='cuda:0')","tensor(0.3410, device='cuda:0')"
30,"tensor(0.1775, device='cuda:0')","tensor(0.3225, device='cuda:0')"
31,"tensor(0.1506, device='cuda:0')","tensor(0.2283, device='cuda:0')"
32,"tensor(0.2015, device='cuda:0')","tensor(0.4071, device='cuda:0')"
33,"tensor(0.2535, device='cuda:0')","tensor(0.3729, device='cuda:0')"
34,"tensor(0.1676, device='cuda:0')","tensor(0.2733, device='cuda:0')"
35,"tensor(0.1643, device='cuda:0')","tensor(0.3757, device='cuda:0')"
36,"tensor(0.2555, device='cuda:0')","tensor(0.2396, device='cuda:0')"
37,"tensor(0.2265, device='cuda:0')","tensor(0.1631, device='cuda:0')"
38,"tensor(0.2656, device='cuda:0')","tensor(0.3208, device='cuda:0')"
39,"tensor(0.2672, device='cuda:0')","tensor(0.3894, device='cuda:0')"
40,"tensor(0.1837, device='cuda:0')","tensor(0.2777, device='cuda:0')"
41,"tensor(0.2346, device='cuda:0')","tensor(0.2876, device='cuda:0')"
42,"tensor(0.2042, device='cuda:0')","tensor(0.4318, device='cuda:0')"
43,"tensor(0.2400, device='cuda:0')","tensor(0.3477, device='cuda:0')"
44,"tensor(0.2023, device='cuda:0')","tensor(0.3261, device='cuda:0')"
45,"tensor(0.2363, device='cuda:0')","tensor(0.3894, device='cuda:0')"
46,"tensor(0.2036, device='cuda:0')","tensor(0.3189, device='cuda:0')"
47,"tensor(0.2203, device='cuda:0')","tensor(0.2924, device='cuda:0')"
48,"tensor(0.2192, device='cuda:0')","tensor(0.2255, device='cuda:0')"
49,"tensor(0.2606, device='cuda:0')","tensor(0.2769, device='cuda:0')"
50,"tensor(0.1787, device='cuda:0')","tensor(0.3871, device='cuda:0')"
51,"tensor(0.1868, device='cuda:0')","tensor(0.2322, device='cuda:0')"
52,"tensor(0.2164, device='cuda:0')","tensor(0.3220, device='cuda:0')"
53,"tensor(0.2575, device='cuda:0')","tensor(0.2185, device='cuda:0')"
54,"tensor(0.2230, device='cuda:0')","tensor(0.3833, device='cuda:0')"
55,"tensor(0.1746, device='cuda:0')","tensor(0.3844, device='cuda:0')"
56,"tensor(0.1883, device='cuda:0')","tensor(0.2116, device='cuda:0')"
57,"tensor(0.1988, device='cuda:0')","tensor(0.2158, device='cuda:0')"
58,"tensor(0.2327, device='cuda:0')","tensor(0.3284, device='cuda:0')"
59,"tensor(0.1732, device='cuda:0')","tensor(0.2183, device='cuda:0')"
60,"tensor(0.2412, device='cuda:0')","tensor(0.2612, device='cuda:0')"
61,"tensor(0.2399, device='cuda:0')","tensor(0.2646, device='cuda:0')"
62,"tensor(0.2175, device='cuda:0')","tensor(0.3760, device='cuda:0')"
63,"tensor(0.2211, device='cuda:0')","tensor(0.3359, device='cuda:0')"
64,"tensor(0.1832, device='cuda:0')","tensor(0.2157, device='cuda:0')"
65,"tensor(0.2171, device='cuda:0')","tensor(0.2657, device='cuda:0')"
66,"tensor(0.1810, device='cuda:0')","tensor(0.2247, device='cuda:0')"
67,"tensor(0.1606, device='cuda:0')","tensor(0.2283, device='cuda:0')"
68,"tensor(0.2431, device='cuda:0')","tensor(0.2784, device='cuda:0')"
69,"tensor(0.2445, device='cuda:0')","tensor(0.3840, device='cuda:0')"
70,"tensor(0.2729, device='cuda:0')","tensor(0.3697, device='cuda:0')"
71,"tensor(0.1657, device='cuda:0')","tensor(0.3752, device='cuda:0')"
72,"tensor(0.2066, device='cuda:0')","tensor(0.3434, device='cuda:0')"
73,"tensor(0.1841, device='cuda:0')","tensor(0.3381, device='cuda:0')"
74,"tensor(0.1989, device='cuda:0')","tensor(0.3739, device='cuda:0')"
75,"tensor(0.2919, device='cuda:0')","tensor(0.3813, device='cuda:0')"
76,"tensor(0.2469, device='cuda:0')","tensor(0.3370, device='cuda:0')"
77,"tensor(0.2912, device='cuda:0')","tensor(0.3345, device='cuda:0')"
78,"tensor(0.2324, device='cuda:0')","tensor(0.3251, device='cuda:0')"
79,"tensor(0.2239, device='cuda:0')","tensor(0.3733, device='cuda:0')"
80,"tensor(0.2253, device='cuda:0')","tensor(0.3495, device='cuda:0')"
81,"tensor(0.2340, device='cuda:0')","tensor(0.2737, device='cuda:0')"
82,"tensor(0.1983, device='cuda:0')","tensor(0.3352, device='cuda:0')"
83,"tensor(0.2647, device='cuda:0')","tensor(0.4265, device='cuda:0')"
84,"tensor(0.2064, device='cuda:0')","tensor(0.2838, device='cuda:0')"
85,"tensor(0.2416, device='cuda:0')","tensor(0.2812, device='cuda:0')"
86,"tensor(0.2538, device='cuda:0')","tensor(0.3339, device='cuda:0')"
87,"tensor(0.1998, device='cuda:0')","tensor(0.4357, device='cuda:0')"
88,"tensor(0.2476, device='cuda:0')","tensor(0.2693, device='cuda:0')"
89,"tensor(0.2710, device='cuda:0')","tensor(0.3221, device='cuda:0')"
90,"tensor(0.1657, device='cuda:0')","tensor(0.2465, device='cuda:0')"
91,"tensor(0.1678, device='cuda:0')","tensor(0.2822, device='cuda:0')"
92,"tensor(0.1786, device='cuda:0')","tensor(0.3244, device='cuda:0')"
93,"tensor(0.1780, device='cuda:0')","tensor(0.3238, device='cuda:0')"
94,"tensor(0.2377, device='cuda:0')","tensor(0.2869, device='cuda:0')"
95,"tensor(0.1848, device='cuda:0')","tensor(0.3726, device='cuda:0')"
96,"tensor(0.2512, device='cuda:0')","tensor(0.2636, device='cuda:0')"
97,"tensor(0.2161, device='cuda:0')","tensor(0.1594, device='cuda:0')"
98,"tensor(0.1700, device='cuda:0')","tensor(0.2694, device='cuda:0')"
99,"tensor(0.2149, device='cuda:0')","tensor(0.3957, device='cuda:0')"
100,"tensor(0.2574, device='cuda:0')","tensor(0.3284, device='cuda:0')"
101,"tensor(0.1843, device='cuda:0')","tensor(0.2662, device='cuda:0')"
102,"tensor(0.2364, device='cuda:0')","tensor(0.3961, device='cuda:0')"
103,"tensor(0.2218, device='cuda:0')","tensor(0.3754, device='cuda:0')"
104,"tensor(0.2123, device='cuda:0')","tensor(0.3262, device='cuda:0')"
105,"tensor(0.2322, device='cuda:0')","tensor(0.2101, device='cuda:0')"
106,"tensor(0.1974, device='cuda:0')","tensor(0.3851, device='cuda:0')"
107,"tensor(0.2323, device='cuda:0')","tensor(0.2253, device='cuda:0')"
108,"tensor(0.2316, device='cuda:0')","tensor(0.3818, device='cuda:0')"
109,"tensor(0.2347, device='cuda:0')","tensor(0.1553, device='cuda:0')"
110,"tensor(0.1830, device='cuda:0')","tensor(0.3746, device='cuda:0')"
111,"tensor(0.1627, device='cuda:0')","tensor(0.3123, device='cuda:0')"
112,"tensor(0.2078, device='cuda:0')","tensor(0.2173, device='cuda:0')"
113,"tensor(0.2159, device='cuda:0')","tensor(0.3328, device='cuda:0')"
114,"tensor(0.2448, device='cuda:0')","tensor(0.3250, device='cuda:0')"
115,"tensor(0.2527, device='cuda:0')","tensor(0.3863, device='cuda:0')"
116,"tensor(0.2606, device='cuda:0')","tensor(0.3246, device='cuda:0')"
117,"tensor(0.0922, device='cuda:0')","tensor(0.2194, device='cuda:0')"
118,"tensor(0.1844, device='cuda:0')","tensor(0.4280, device='cuda:0')"
119,"tensor(0.2164, device='cuda:0')","tensor(0.3077, device='cuda:0')"
120,"tensor(0.2063, device='cuda:0')","tensor(0.2202, device='cuda:0')"
121,"tensor(0.1800, device='cuda:0')","tensor(0.4349, device='cuda:0')"
122,"tensor(0.2479, device='cuda:0')","tensor(0.3393, device='cuda:0')"
123,"tensor(0.1524, device='cuda:0')","tensor(0.3150, device='cuda:0')"
124,"tensor(0.1593, device='cuda:0')","tensor(0.2824, device='cuda:0')"
125,"tensor(0.2326, device='cuda:0')","tensor(0.4344, device='cuda:0')"
126,"tensor(0.2125, device='cuda:0')","tensor(0.3817, device='cuda:0')"
127,"tensor(0.2929, device='cuda:0')","tensor(0.3197, device='cuda:0')"
128,"tensor(0.2050, device='cuda:0')","tensor(0.2105, device='cuda:0')"
129,"tensor(0.2526, device='cuda:0')","tensor(0.3780, device='cuda:0')"
130,"tensor(0.1471, device='cuda:0')","tensor(0.3412, device='cuda:0')"
131,"tensor(0.2508, device='cuda:0')","tensor(0.3844, device='cuda:0')"
132,"tensor(0.2039, device='cuda:0')","tensor(0.2809, device='cuda:0')"
133,"tensor(0.2361, device='cuda:0')","tensor(0.3870, device='cuda:0')"
134,"tensor(0.2460, device='cuda:0')","tensor(0.3105, device='cuda:0')"
135,"tensor(0.1696, device='cuda:0')","tensor(0.3341, device='cuda:0')"
136,"tensor(0.1283, device='cuda:0')","tensor(0.2700, device='cuda:0')"
137,"tensor(0.2553, device='cuda:0')","tensor(0.3274, device='cuda:0')"
138,"tensor(0.2300, device='cuda:0')","tensor(0.3828, device='cuda:0')"
139,"tensor(0.1836, device='cuda:0')","tensor(0.2647, device='cuda:0')"
140,"tensor(0.2735, device='cuda:0')","tensor(0.3728, device='cuda:0')"
141,"tensor(0.1711, device='cuda:0')","tensor(0.3761, device='cuda:0')"
142,"tensor(0.1918, device='cuda:0')","tensor(0.3132, device='cuda:0')"
143,"tensor(0.2190, device='cuda:0')","tensor(0.2383, device='cuda:0')"
144,"tensor(0.2542, device='cuda:0')","tensor(0.3388, device='cuda:0')"
145,"tensor(0.2563, device='cuda:0')","tensor(0.2407, device='cuda:0')"
146,"tensor(0.1990, device='cuda:0')","tensor(0.3894, device='cuda:0')"
147,"tensor(0.2545, device='cuda:0')","tensor(0.2688, device='cuda:0')"
148,"tensor(0.2551, device='cuda:0')","tensor(0.3081, device='cuda:0')"
149,"tensor(0.2383, device='cuda:0')","tensor(0.4365, device='cuda:0')"
150,"tensor(0.1553, device='cuda:0')","tensor(0.3898, device='cuda:0')"
151,"tensor(0.2339, device='cuda:0')","tensor(0.2193, device='cuda:0')"
152,"tensor(0.1982, device='cuda:0')","tensor(0.3252, device='cuda:0')"
153,"tensor(0.2517, device='cuda:0')","tensor(0.3317, device='cuda:0')"
154,"tensor(0.2323, device='cuda:0')","tensor(0.3156, device='cuda:0')"
155,"tensor(0.1674, device='cuda:0')","tensor(0.3357, device='cuda:0')"
156,"tensor(0.2229, device='cuda:0')","tensor(0.2758, device='cuda:0')"
157,"tensor(0.2691, device='cuda:0')","tensor(0.3385, device='cuda:0')"
158,"tensor(0.1914, device='cuda:0')","tensor(0.2311, device='cuda:0')"
159,"tensor(0.1747, device='cuda:0')","tensor(0.3492, device='cuda:0')"
160,"tensor(0.2072, device='cuda:0')","tensor(0.3219, device='cuda:0')"
161,"tensor(0.2403, device='cuda:0')","tensor(0.4418, device='cuda:0')"
162,"tensor(0.1879, device='cuda:0')","tensor(0.3325, device='cuda:0')"
163,"tensor(0.2575, device='cuda:0')","tensor(0.3182, device='cuda:0')"
164,"tensor(0.2068, device='cuda:0')","tensor(0.2144, device='cuda:0')"
165,"tensor(0.2838, device='cuda:0')","tensor(0.2713, device='cuda:0')"
