1,1,37,"tensor(3.0861, device='cuda:0')","tensor(0.1611, device='cuda:0')","tensor(0.1579, device='cuda:0')","tensor(0.0984, device='cuda:0')","tensor(2.7399, device='cuda:0')","tensor(0.7698, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,38,"tensor(2.7812, device='cuda:0')","tensor(0.1809, device='cuda:0')","tensor(0.1781, device='cuda:0')","tensor(0.0912, device='cuda:0')","tensor(2.4116, device='cuda:0')","tensor(0.8392, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,39,"tensor(3.1410, device='cuda:0')","tensor(0.1855, device='cuda:0')","tensor(0.1868, device='cuda:0')","tensor(0.0972, device='cuda:0')","tensor(2.7565, device='cuda:0')","tensor(0.8392, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,40,"tensor(2.5443, device='cuda:0')","tensor(0.2103, device='cuda:0')","tensor(0.2393, device='cuda:0')","tensor(0.0812, device='cuda:0')","tensor(2.1222, device='cuda:0')","tensor(1.1009, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,41,"tensor(2.4066, device='cuda:0')","tensor(0.1820, device='cuda:0')","tensor(0.1744, device='cuda:0')","tensor(0.0848, device='cuda:0')","tensor(2.0436, device='cuda:0')","tensor(0.9069, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,42,"tensor(3.4294, device='cuda:0')","tensor(0.1760, device='cuda:0')","tensor(0.1751, device='cuda:0')","tensor(0.1133, device='cuda:0')","tensor(3.0450, device='cuda:0')","tensor(0.7494, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,43,"tensor(2.3874, device='cuda:0')","tensor(0.1766, device='cuda:0')","tensor(0.1797, device='cuda:0')","tensor(0.0842, device='cuda:0')","tensor(2.0277, device='cuda:0')","tensor(0.9119, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,44,"tensor(3.0982, device='cuda:0')","tensor(0.1982, device='cuda:0')","tensor(0.1768, device='cuda:0')","tensor(0.1041, device='cuda:0')","tensor(2.6996, device='cuda:0')","tensor(0.7926, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,45,"tensor(3.1313, device='cuda:0')","tensor(0.1997, device='cuda:0')","tensor(0.2067, device='cuda:0')","tensor(0.1083, device='cuda:0')","tensor(2.7096, device='cuda:0')","tensor(1.0334, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,46,"tensor(3.7712, device='cuda:0')","tensor(0.1646, device='cuda:0')","tensor(0.2028, device='cuda:0')","tensor(0.1564, device='cuda:0')","tensor(3.3390, device='cuda:0')","tensor(0.9949, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,47,"tensor(2.3682, device='cuda:0')","tensor(0.1882, device='cuda:0')","tensor(0.1747, device='cuda:0')","tensor(0.0865, device='cuda:0')","tensor(1.9980, device='cuda:0')","tensor(0.8211, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,48,"tensor(1.6896, device='cuda:0')","tensor(0.1751, device='cuda:0')","tensor(0.1886, device='cuda:0')","tensor(0.0762, device='cuda:0')","tensor(1.3345, device='cuda:0')","tensor(0.9450, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,49,"tensor(4.4192, device='cuda:0')","tensor(0.1903, device='cuda:0')","tensor(0.1906, device='cuda:0')","tensor(0.1797, device='cuda:0')","tensor(3.9444, device='cuda:0')","tensor(0.9497, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,50,"tensor(2.2929, device='cuda:0')","tensor(0.1610, device='cuda:0')","tensor(0.1675, device='cuda:0')","tensor(0.0922, device='cuda:0')","tensor(1.9489, device='cuda:0')","tensor(0.7135, device='cuda:0')","tensor(0., device='cuda:0')"
1,1,51,"tensor(3.3283, device='cuda:0')","tensor(0.1628, device='cuda:0')","tensor(0.1910, device='cuda:0')","tensor(0.1347, device='cuda:0')","tensor(2.9275, device='cuda:0')","tensor(0.7780, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,52,"tensor(2.3244, device='cuda:0')","tensor(0.1735, device='cuda:0')","tensor(0.1873, device='cuda:0')","tensor(0.0964, device='cuda:0')","tensor(1.9524, device='cuda:0')","tensor(0.8429, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,53,"tensor(4.3648, device='cuda:0')","tensor(0.1981, device='cuda:0')","tensor(0.2028, device='cuda:0')","tensor(0.1779, device='cuda:0')","tensor(3.8790, device='cuda:0')","tensor(0.8442, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,54,"tensor(2.5969, device='cuda:0')","tensor(0.1618, device='cuda:0')","tensor(0.1662, device='cuda:0')","tensor(0.1156, device='cuda:0')","tensor(2.2294, device='cuda:0')","tensor(0.7033, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,55,"tensor(2.6224, device='cuda:0')","tensor(0.1720, device='cuda:0')","tensor(0.1771, device='cuda:0')","tensor(0.1228, device='cuda:0')","tensor(2.2313, device='cuda:0')","tensor(0.7832, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,56,"tensor(2.9496, device='cuda:0')","tensor(0.1779, device='cuda:0')","tensor(0.1833, device='cuda:0')","tensor(0.1283, device='cuda:0')","tensor(2.5444, device='cuda:0')","tensor(0.7436, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,57,"tensor(2.6145, device='cuda:0')","tensor(0.1777, device='cuda:0')","tensor(0.1867, device='cuda:0')","tensor(0.1136, device='cuda:0')","tensor(2.2214, device='cuda:0')","tensor(0.8511, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,58,"tensor(1.9456, device='cuda:0')","tensor(0.1878, device='cuda:0')","tensor(0.1645, device='cuda:0')","tensor(0.0861, device='cuda:0')","tensor(1.5809, device='cuda:0')","tensor(0.8637, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,59,"tensor(2.5434, device='cuda:0')","tensor(0.1592, device='cuda:0')","tensor(0.1715, device='cuda:0')","tensor(0.1158, device='cuda:0')","tensor(2.1750, device='cuda:0')","tensor(0.7595, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,60,"tensor(2.6356, device='cuda:0')","tensor(0.2016, device='cuda:0')","tensor(0.1872, device='cuda:0')","tensor(0.1352, device='cuda:0')","tensor(2.1948, device='cuda:0')","tensor(1.0321, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,61,"tensor(1.5894, device='cuda:0')","tensor(0.1686, device='cuda:0')","tensor(0.1769, device='cuda:0')","tensor(0.0805, device='cuda:0')","tensor(1.2439, device='cuda:0')","tensor(0.7975, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,62,"tensor(2.2852, device='cuda:0')","tensor(0.1864, device='cuda:0')","tensor(0.2043, device='cuda:0')","tensor(0.1121, device='cuda:0')","tensor(1.8759, device='cuda:0')","tensor(0.8649, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,63,"tensor(2.9257, device='cuda:0')","tensor(0.1911, device='cuda:0')","tensor(0.2064, device='cuda:0')","tensor(0.1656, device='cuda:0')","tensor(2.4573, device='cuda:0')","tensor(0.8517, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,64,"tensor(3.2116, device='cuda:0')","tensor(0.1980, device='cuda:0')","tensor(0.1919, device='cuda:0')","tensor(0.1648, device='cuda:0')","tensor(2.7439, device='cuda:0')","tensor(0.8861, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,65,"tensor(2.2204, device='cuda:0')","tensor(0.1649, device='cuda:0')","tensor(0.1935, device='cuda:0')","tensor(0.1283, device='cuda:0')","tensor(1.8216, device='cuda:0')","tensor(0.8864, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,66,"tensor(2.5754, device='cuda:0')","tensor(0.1970, device='cuda:0')","tensor(0.1998, device='cuda:0')","tensor(0.1474, device='cuda:0')","tensor(2.1228, device='cuda:0')","tensor(0.8268, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,67,"tensor(2.5870, device='cuda:0')","tensor(0.2028, device='cuda:0')","tensor(0.1959, device='cuda:0')","tensor(0.1698, device='cuda:0')","tensor(2.1074, device='cuda:0')","tensor(0.8963, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,68,"tensor(1.5395, device='cuda:0')","tensor(0.1697, device='cuda:0')","tensor(0.1693, device='cuda:0')","tensor(0.0864, device='cuda:0')","tensor(1.1911, device='cuda:0')","tensor(0.7648, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,69,"tensor(2.4591, device='cuda:0')","tensor(0.1592, device='cuda:0')","tensor(0.1767, device='cuda:0')","tensor(0.1628, device='cuda:0')","tensor(2.0406, device='cuda:0')","tensor(0.8118, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,70,"tensor(2.5455, device='cuda:0')","tensor(0.1914, device='cuda:0')","tensor(0.2043, device='cuda:0')","tensor(0.1857, device='cuda:0')","tensor(2.0564, device='cuda:0')","tensor(0.9762, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,71,"tensor(2.3896, device='cuda:0')","tensor(0.1506, device='cuda:0')","tensor(0.1632, device='cuda:0')","tensor(0.1462, device='cuda:0')","tensor(2.0047, device='cuda:0')","tensor(0.6451, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,72,"tensor(1.2407, device='cuda:0')","tensor(0.1677, device='cuda:0')","tensor(0.1944, device='cuda:0')","tensor(0.0624, device='cuda:0')","tensor(0.9054, device='cuda:0')","tensor(0.7892, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,73,"tensor(2.4527, device='cuda:0')","tensor(0.1760, device='cuda:0')","tensor(0.1874, device='cuda:0')","tensor(0.1729, device='cuda:0')","tensor(2.0023, device='cuda:0')","tensor(0.7811, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,74,"tensor(3.0417, device='cuda:0')","tensor(0.1741, device='cuda:0')","tensor(0.1967, device='cuda:0')","tensor(0.2195, device='cuda:0')","tensor(2.5422, device='cuda:0')","tensor(0.7574, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,75,"tensor(4.2632, device='cuda:0')","tensor(0.1940, device='cuda:0')","tensor(0.1983, device='cuda:0')","tensor(0.3490, device='cuda:0')","tensor(3.6129, device='cuda:0')","tensor(0.8161, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,76,"tensor(3.5569, device='cuda:0')","tensor(0.1586, device='cuda:0')","tensor(0.1800, device='cuda:0')","tensor(0.2638, device='cuda:0')","tensor(3.0359, device='cuda:0')","tensor(0.8663, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,77,"tensor(1.8258, device='cuda:0')","tensor(0.1895, device='cuda:0')","tensor(0.1781, device='cuda:0')","tensor(0.1189, device='cuda:0')","tensor(1.4204, device='cuda:0')","tensor(0.7862, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,78,"tensor(1.7917, device='cuda:0')","tensor(0.1788, device='cuda:0')","tensor(0.1779, device='cuda:0')","tensor(0.1185, device='cuda:0')","tensor(1.3976, device='cuda:0')","tensor(0.7819, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,79,"tensor(2.3823, device='cuda:0')","tensor(0.1699, device='cuda:0')","tensor(0.1811, device='cuda:0')","tensor(0.2161, device='cuda:0')","tensor(1.8981, device='cuda:0')","tensor(0.7723, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,80,"tensor(2.6468, device='cuda:0')","tensor(0.1660, device='cuda:0')","tensor(0.1734, device='cuda:0')","tensor(0.2426, device='cuda:0')","tensor(2.1442, device='cuda:0')","tensor(0.7323, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,81,"tensor(1.2205, device='cuda:0')","tensor(0.1774, device='cuda:0')","tensor(0.1808, device='cuda:0')","tensor(0.0991, device='cuda:0')","tensor(0.8455, device='cuda:0')","tensor(0.8195, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,82,"tensor(3.2374, device='cuda:0')","tensor(0.1844, device='cuda:0')","tensor(0.2104, device='cuda:0')","tensor(0.2790, device='cuda:0')","tensor(2.6593, device='cuda:0')","tensor(0.9484, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,83,"tensor(2.8752, device='cuda:0')","tensor(0.1468, device='cuda:0')","tensor(0.1912, device='cuda:0')","tensor(0.2694, device='cuda:0')","tensor(2.3542, device='cuda:0')","tensor(0.9114, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,84,"tensor(1.1785, device='cuda:0')","tensor(0.1664, device='cuda:0')","tensor(0.1760, device='cuda:0')","tensor(0.0994, device='cuda:0')","tensor(0.8171, device='cuda:0')","tensor(0.7529, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,85,"tensor(2.3528, device='cuda:0')","tensor(0.1867, device='cuda:0')","tensor(0.1938, device='cuda:0')","tensor(0.2186, device='cuda:0')","tensor(1.8422, device='cuda:0')","tensor(0.8299, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,86,"tensor(4.1803, device='cuda:0')","tensor(0.1472, device='cuda:0')","tensor(0.1589, device='cuda:0')","tensor(0.4192, device='cuda:0')","tensor(3.5257, device='cuda:0')","tensor(0.8825, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,87,"tensor(3.3864, device='cuda:0')","tensor(0.1770, device='cuda:0')","tensor(0.1881, device='cuda:0')","tensor(0.3203, device='cuda:0')","tensor(2.7862, device='cuda:0')","tensor(0.8826, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,88,"tensor(1.4148, device='cuda:0')","tensor(0.1607, device='cuda:0')","tensor(0.1670, device='cuda:0')","tensor(0.1232, device='cuda:0')","tensor(1.0396, device='cuda:0')","tensor(0.7786, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,89,"tensor(2.5840, device='cuda:0')","tensor(0.1834, device='cuda:0')","tensor(0.2115, device='cuda:0')","tensor(0.2527, device='cuda:0')","tensor(2.0330, device='cuda:0')","tensor(0.9146, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,90,"tensor(0.9482, device='cuda:0')","tensor(0.1928, device='cuda:0')","tensor(0.1851, device='cuda:0')","tensor(0.0624, device='cuda:0')","tensor(0.5918, device='cuda:0')","tensor(0.8685, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,91,"tensor(3.6050, device='cuda:0')","tensor(0.1847, device='cuda:0')","tensor(0.1798, device='cuda:0')","tensor(0.4129, device='cuda:0')","tensor(2.9106, device='cuda:0')","tensor(0.6909, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,92,"tensor(3.0419, device='cuda:0')","tensor(0.1823, device='cuda:0')","tensor(0.1623, device='cuda:0')","tensor(0.3568, device='cuda:0')","tensor(2.4142, device='cuda:0')","tensor(0.7564, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,93,"tensor(1.9838, device='cuda:0')","tensor(0.1792, device='cuda:0')","tensor(0.1942, device='cuda:0')","tensor(0.2008, device='cuda:0')","tensor(1.4974, device='cuda:0')","tensor(0.9293, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,94,"tensor(3.0123, device='cuda:0')","tensor(0.1861, device='cuda:0')","tensor(0.1674, device='cuda:0')","tensor(0.3644, device='cuda:0')","tensor(2.3706, device='cuda:0')","tensor(0.7521, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,95,"tensor(2.9708, device='cuda:0')","tensor(0.1666, device='cuda:0')","tensor(0.1833, device='cuda:0')","tensor(0.3398, device='cuda:0')","tensor(2.3652, device='cuda:0')","tensor(0.7402, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,96,"tensor(1.9410, device='cuda:0')","tensor(0.1715, device='cuda:0')","tensor(0.1766, device='cuda:0')","tensor(0.2377, device='cuda:0')","tensor(1.4356, device='cuda:0')","tensor(0.7929, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,97,"tensor(2.0473, device='cuda:0')","tensor(0.2088, device='cuda:0')","tensor(0.2241, device='cuda:0')","tensor(0.2365, device='cuda:0')","tensor(1.4804, device='cuda:0')","tensor(0.9501, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,98,"tensor(1.9158, device='cuda:0')","tensor(0.1722, device='cuda:0')","tensor(0.1857, device='cuda:0')","tensor(0.2161, device='cuda:0')","tensor(1.4264, device='cuda:0')","tensor(0.8243, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,99,"tensor(2.3932, device='cuda:0')","tensor(0.1703, device='cuda:0')","tensor(0.1784, device='cuda:0')","tensor(0.2929, device='cuda:0')","tensor(1.8334, device='cuda:0')","tensor(0.7485, device='cuda:0')","tensor(0., device='cuda:0')"
2,1,100,"tensor(1.3273, device='cuda:0')","tensor(0.1974, device='cuda:0')","tensor(0.1875, device='cuda:0')","tensor(0.1497, device='cuda:0')","tensor(0.8780, device='cuda:0')","tensor(0.8419, device='cuda:0')","tensor(0., device='cuda:0')"
3,1,101,"tensor(1.1415, device='cuda:0')","tensor(0.1753, device='cuda:0')","tensor(0.1759, device='cuda:0')","tensor(0.1269, device='cuda:0')","tensor(0.7429, device='cuda:0')","tensor(0.8460, device='cuda:0')","tensor(0., device='cuda:0')"
