54,"tensor(0.0416, device='cuda:0')","tensor(0.0589, device='cuda:0')","tensor(0.0435, device='cuda:0')","tensor(0.0603, device='cuda:0')","tensor(6.0171, device='cuda:0')","tensor(3.5868, device='cuda:0')","tensor(15.8624, device='cuda:0')","tensor(0., device='cuda:0')"
55,"tensor(0.0426, device='cuda:0')","tensor(0.0504, device='cuda:0')","tensor(0.0430, device='cuda:0')","tensor(0.0516, device='cuda:0')","tensor(5.8992, device='cuda:0')","tensor(3.5166, device='cuda:0')","tensor(15.7502, device='cuda:0')","tensor(0., device='cuda:0')"
56,"tensor(0.0356, device='cuda:0')","tensor(0.0597, device='cuda:0')","tensor(0.0391, device='cuda:0')","tensor(0.0603, device='cuda:0')","tensor(5.2549, device='cuda:0')","tensor(3.2066, device='cuda:0')","tensor(13.8345, device='cuda:0')","tensor(0., device='cuda:0')"
57,"tensor(0.0417, device='cuda:0')","tensor(0.0586, device='cuda:0')","tensor(0.0423, device='cuda:0')","tensor(0.0591, device='cuda:0')","tensor(5.7425, device='cuda:0')","tensor(3.4042, device='cuda:0')","tensor(15.4814, device='cuda:0')","tensor(0., device='cuda:0')"
58,"tensor(0.0400, device='cuda:0')","tensor(0.0547, device='cuda:0')","tensor(0.0415, device='cuda:0')","tensor(0.0568, device='cuda:0')","tensor(5.7261, device='cuda:0')","tensor(3.4320, device='cuda:0')","tensor(15.5411, device='cuda:0')","tensor(0., device='cuda:0')"
59,"tensor(0.0411, device='cuda:0')","tensor(0.0581, device='cuda:0')","tensor(0.0435, device='cuda:0')","tensor(0.0585, device='cuda:0')","tensor(5.8455, device='cuda:0')","tensor(3.5132, device='cuda:0')","tensor(15.7794, device='cuda:0')","tensor(0., device='cuda:0')"
60,"tensor(0.0345, device='cuda:0')","tensor(0.0556, device='cuda:0')","tensor(0.0362, device='cuda:0')","tensor(0.0567, device='cuda:0')","tensor(4.6321, device='cuda:0')","tensor(3.1632, device='cuda:0')","tensor(13.2285, device='cuda:0')","tensor(0., device='cuda:0')"
61,"tensor(0.0362, device='cuda:0')","tensor(0.0539, device='cuda:0')","tensor(0.0385, device='cuda:0')","tensor(0.0564, device='cuda:0')","tensor(5.3226, device='cuda:0')","tensor(3.1832, device='cuda:0')","tensor(14.0220, device='cuda:0')","tensor(0., device='cuda:0')"
62,"tensor(0.0352, device='cuda:0')","tensor(0.0519, device='cuda:0')","tensor(0.0360, device='cuda:0')","tensor(0.0549, device='cuda:0')","tensor(5.0341, device='cuda:0')","tensor(2.8679, device='cuda:0')","tensor(12.4855, device='cuda:0')","tensor(0., device='cuda:0')"
63,"tensor(0.0362, device='cuda:0')","tensor(0.0552, device='cuda:0')","tensor(0.0397, device='cuda:0')","tensor(0.0565, device='cuda:0')","tensor(5.2782, device='cuda:0')","tensor(3.1481, device='cuda:0')","tensor(13.7076, device='cuda:0')","tensor(0., device='cuda:0')"
