12,"tensor(0.0423, device='cuda:0')","tensor(0.0810, device='cuda:0')","tensor(0.0453, device='cuda:0')","tensor(0.0788, device='cuda:0')","tensor(0.5246, device='cuda:0')","tensor(6.4220, device='cuda:0')","tensor(15.1233, device='cuda:0')","tensor(0., device='cuda:0')"
13,"tensor(0.0407, device='cuda:0')","tensor(0.0798, device='cuda:0')","tensor(0.0432, device='cuda:0')","tensor(0.0799, device='cuda:0')","tensor(0.4720, device='cuda:0')","tensor(5.1217, device='cuda:0')","tensor(14.0293, device='cuda:0')","tensor(0., device='cuda:0')"
14,"tensor(0.0397, device='cuda:0')","tensor(0.0819, device='cuda:0')","tensor(0.0414, device='cuda:0')","tensor(0.0823, device='cuda:0')","tensor(0.4682, device='cuda:0')","tensor(5.1406, device='cuda:0')","tensor(13.0148, device='cuda:0')","tensor(0., device='cuda:0')"
15,"tensor(0.0402, device='cuda:0')","tensor(0.0814, device='cuda:0')","tensor(0.0441, device='cuda:0')","tensor(0.0793, device='cuda:0')","tensor(0.5518, device='cuda:0')","tensor(5.2143, device='cuda:0')","tensor(13.6281, device='cuda:0')","tensor(0., device='cuda:0')"
16,"tensor(0.0361, device='cuda:0')","tensor(0.0718, device='cuda:0')","tensor(0.0380, device='cuda:0')","tensor(0.0727, device='cuda:0')","tensor(0.4345, device='cuda:0')","tensor(4.7494, device='cuda:0')","tensor(11.7478, device='cuda:0')","tensor(0., device='cuda:0')"
17,"tensor(0.0346, device='cuda:0')","tensor(0.0826, device='cuda:0')","tensor(0.0374, device='cuda:0')","tensor(0.0823, device='cuda:0')","tensor(0.3401, device='cuda:0')","tensor(4.0087, device='cuda:0')","tensor(11.1486, device='cuda:0')","tensor(0., device='cuda:0')"
18,"tensor(0.0323, device='cuda:0')","tensor(0.0784, device='cuda:0')","tensor(0.0355, device='cuda:0')","tensor(0.0771, device='cuda:0')","tensor(0.3226, device='cuda:0')","tensor(3.9045, device='cuda:0')","tensor(10.9215, device='cuda:0')","tensor(0., device='cuda:0')"
19,"tensor(0.0325, device='cuda:0')","tensor(0.0823, device='cuda:0')","tensor(0.0355, device='cuda:0')","tensor(0.0807, device='cuda:0')","tensor(0.3991, device='cuda:0')","tensor(3.7981, device='cuda:0')","tensor(10.5552, device='cuda:0')","tensor(0., device='cuda:0')"
20,"tensor(0.0314, device='cuda:0')","tensor(0.0820, device='cuda:0')","tensor(0.0338, device='cuda:0')","tensor(0.0822, device='cuda:0')","tensor(0.4604, device='cuda:0')","tensor(3.7962, device='cuda:0')","tensor(10.0383, device='cuda:0')","tensor(0., device='cuda:0')"
21,"tensor(0.0639, device='cuda:0')","tensor(0.0834, device='cuda:0')","tensor(0.0361, device='cuda:0')","tensor(0.0824, device='cuda:0')","tensor(4.8723, device='cuda:0')","tensor(62.4592, device='cuda:0')","tensor(10.7486, device='cuda:0')","tensor(0., device='cuda:0')"
22,"tensor(0.0326, device='cuda:0')","tensor(0.0817, device='cuda:0')","tensor(0.0342, device='cuda:0')","tensor(0.0816, device='cuda:0')","tensor(0.8721, device='cuda:0')","tensor(4.8943, device='cuda:0')","tensor(9.9844, device='cuda:0')","tensor(0., device='cuda:0')"
23,"tensor(0.0316, device='cuda:0')","tensor(0.0809, device='cuda:0')","tensor(0.0330, device='cuda:0')","tensor(0.0796, device='cuda:0')","tensor(0.7537, device='cuda:0')","tensor(4.9786, device='cuda:0')","tensor(9.5455, device='cuda:0')","tensor(0., device='cuda:0')"
24,"tensor(0.0309, device='cuda:0')","tensor(0.0814, device='cuda:0')","tensor(0.0326, device='cuda:0')","tensor(0.0783, device='cuda:0')","tensor(0.5612, device='cuda:0')","tensor(3.6358, device='cuda:0')","tensor(9.1145, device='cuda:0')","tensor(0., device='cuda:0')"
25,"tensor(0.0292, device='cuda:0')","tensor(0.0862, device='cuda:0')","tensor(0.0309, device='cuda:0')","tensor(0.0879, device='cuda:0')","tensor(1.7751, device='cuda:0')","tensor(22.0920, device='cuda:0')","tensor(8.5198, device='cuda:0')","tensor(0., device='cuda:0')"
26,"tensor(0.0278, device='cuda:0')","tensor(0.0844, device='cuda:0')","tensor(0.0310, device='cuda:0')","tensor(0.0833, device='cuda:0')","tensor(0.4553, device='cuda:0')","tensor(2.9865, device='cuda:0')","tensor(8.2793, device='cuda:0')","tensor(0., device='cuda:0')"
27,"tensor(0.0246, device='cuda:0')","tensor(0.0826, device='cuda:0')","tensor(0.0284, device='cuda:0')","tensor(0.0823, device='cuda:0')","tensor(0.3708, device='cuda:0')","tensor(2.6683, device='cuda:0')","tensor(7.4242, device='cuda:0')","tensor(0., device='cuda:0')"
1,"tensor(0.1372, device='cuda:0')","tensor(0.2983, device='cuda:0')","tensor(0.1414, device='cuda:0')","tensor(0.3759, device='cuda:0')","tensor(4.5927, device='cuda:0')","tensor(29.7964, device='cuda:0')","tensor(10.0377, device='cuda:0')","tensor(0., device='cuda:0')"
2,"tensor(0.1274, device='cuda:0')","tensor(0.0659, device='cuda:0')","tensor(0.1662, device='cuda:0')","tensor(0.0713, device='cuda:0')","tensor(3.3765, device='cuda:0')","tensor(5.0373, device='cuda:0')","tensor(9.7139, device='cuda:0')","tensor(0., device='cuda:0')"
3,"tensor(0.0640, device='cuda:0')","tensor(0.0802, device='cuda:0')","tensor(0.0648, device='cuda:0')","tensor(0.0810, device='cuda:0')","tensor(0.8421, device='cuda:0')","tensor(2.3608, device='cuda:0')","tensor(5.9556, device='cuda:0')","tensor(0., device='cuda:0')"
4,"tensor(0.0473, device='cuda:0')","tensor(0.0619, device='cuda:0')","tensor(0.0486, device='cuda:0')","tensor(0.0632, device='cuda:0')","tensor(0.3200, device='cuda:0')","tensor(1.6732, device='cuda:0')","tensor(4.4715, device='cuda:0')","tensor(0., device='cuda:0')"
5,"tensor(0.0608, device='cuda:0')","tensor(0.0706, device='cuda:0')","tensor(0.0607, device='cuda:0')","tensor(0.0722, device='cuda:0')","tensor(0.3300, device='cuda:0')","tensor(1.9752, device='cuda:0')","tensor(5.6782, device='cuda:0')","tensor(0., device='cuda:0')"
6,"tensor(0.0597, device='cuda:0')","tensor(0.0879, device='cuda:0')","tensor(0.0602, device='cuda:0')","tensor(0.0904, device='cuda:0')","tensor(0.2399, device='cuda:0')","tensor(1.9519, device='cuda:0')","tensor(5.6033, device='cuda:0')","tensor(0., device='cuda:0')"
7,"tensor(0.0597, device='cuda:0')","tensor(0.0792, device='cuda:0')","tensor(0.0596, device='cuda:0')","tensor(0.0792, device='cuda:0')","tensor(0.2008, device='cuda:0')","tensor(1.8862, device='cuda:0')","tensor(5.5840, device='cuda:0')","tensor(0., device='cuda:0')"
8,"tensor(0.0704, device='cuda:0')","tensor(0.0801, device='cuda:0')","tensor(0.0697, device='cuda:0')","tensor(0.0797, device='cuda:0')","tensor(0.2038, device='cuda:0')","tensor(2.1471, device='cuda:0')","tensor(6.5018, device='cuda:0')","tensor(0., device='cuda:0')"
9,"tensor(0.0528, device='cuda:0')","tensor(0.0707, device='cuda:0')","tensor(0.0546, device='cuda:0')","tensor(0.0706, device='cuda:0')","tensor(0.1267, device='cuda:0')","tensor(1.7704, device='cuda:0')","tensor(4.9565, device='cuda:0')","tensor(0., device='cuda:0')"
10,"tensor(0.0687, device='cuda:0')","tensor(0.0617, device='cuda:0')","tensor(0.0698, device='cuda:0')","tensor(0.0621, device='cuda:0')","tensor(0.1637, device='cuda:0')","tensor(2.1764, device='cuda:0')","tensor(6.3493, device='cuda:0')","tensor(0., device='cuda:0')"
11,"tensor(0.0613, device='cuda:0')","tensor(0.0691, device='cuda:0')","tensor(0.0625, device='cuda:0')","tensor(0.0701, device='cuda:0')","tensor(0.1338, device='cuda:0')","tensor(1.8928, device='cuda:0')","tensor(5.6592, device='cuda:0')","tensor(0., device='cuda:0')"
12,"tensor(0.0579, device='cuda:0')","tensor(0.0706, device='cuda:0')","tensor(0.0577, device='cuda:0')","tensor(0.0702, device='cuda:0')","tensor(0.1184, device='cuda:0')","tensor(1.7992, device='cuda:0')","tensor(5.2341, device='cuda:0')","tensor(0., device='cuda:0')"
13,"tensor(0.0742, device='cuda:0')","tensor(0.0785, device='cuda:0')","tensor(0.0755, device='cuda:0')","tensor(0.0802, device='cuda:0')","tensor(0.1350, device='cuda:0')","tensor(2.2515, device='cuda:0')","tensor(6.7397, device='cuda:0')","tensor(0., device='cuda:0')"
14,"tensor(0.0617, device='cuda:0')","tensor(0.0799, device='cuda:0')","tensor(0.0630, device='cuda:0')","tensor(0.0806, device='cuda:0')","tensor(0.1020, device='cuda:0')","tensor(1.9207, device='cuda:0')","tensor(5.6092, device='cuda:0')","tensor(0., device='cuda:0')"
15,"tensor(0.0603, device='cuda:0')","tensor(0.0877, device='cuda:0')","tensor(0.0623, device='cuda:0')","tensor(0.0874, device='cuda:0')","tensor(0.0988, device='cuda:0')","tensor(1.8426, device='cuda:0')","tensor(5.4682, device='cuda:0')","tensor(0., device='cuda:0')"
16,"tensor(0.0650, device='cuda:0')","tensor(0.0787, device='cuda:0')","tensor(0.0652, device='cuda:0')","tensor(0.0790, device='cuda:0')","tensor(0.0965, device='cuda:0')","tensor(1.9729, device='cuda:0')","tensor(5.7998, device='cuda:0')","tensor(0., device='cuda:0')"
17,"tensor(0.0532, device='cuda:0')","tensor(0.0776, device='cuda:0')","tensor(0.0545, device='cuda:0')","tensor(0.0785, device='cuda:0')","tensor(0.0798, device='cuda:0')","tensor(1.6208, device='cuda:0')","tensor(4.7623, device='cuda:0')","tensor(0., device='cuda:0')"
18,"tensor(0.0597, device='cuda:0')","tensor(0.0593, device='cuda:0')","tensor(0.0612, device='cuda:0')","tensor(0.0600, device='cuda:0')","tensor(0.0966, device='cuda:0')","tensor(1.7876, device='cuda:0')","tensor(5.2778, device='cuda:0')","tensor(0., device='cuda:0')"
19,"tensor(0.0630, device='cuda:0')","tensor(0.0695, device='cuda:0')","tensor(0.0656, device='cuda:0')","tensor(0.0692, device='cuda:0')","tensor(0.1067, device='cuda:0')","tensor(1.8368, device='cuda:0')","tensor(5.5129, device='cuda:0')","tensor(0., device='cuda:0')"
20,"tensor(0.0572, device='cuda:0')","tensor(0.0771, device='cuda:0')","tensor(0.0584, device='cuda:0')","tensor(0.0774, device='cuda:0')","tensor(0.0913, device='cuda:0')","tensor(1.7168, device='cuda:0')","tensor(4.9109, device='cuda:0')","tensor(0., device='cuda:0')"
21,"tensor(0.0489, device='cuda:0')","tensor(0.0764, device='cuda:0')","tensor(0.0495, device='cuda:0')","tensor(0.0757, device='cuda:0')","tensor(0.0813, device='cuda:0')","tensor(1.4533, device='cuda:0')","tensor(4.1787, device='cuda:0')","tensor(0., device='cuda:0')"
22,"tensor(0.0477, device='cuda:0')","tensor(0.0689, device='cuda:0')","tensor(0.0495, device='cuda:0')","tensor(0.0668, device='cuda:0')","tensor(0.0774, device='cuda:0')","tensor(1.3851, device='cuda:0')","tensor(4.1638, device='cuda:0')","tensor(0., device='cuda:0')"
23,"tensor(0.0384, device='cuda:0')","tensor(0.0844, device='cuda:0')","tensor(0.0398, device='cuda:0')","tensor(0.0840, device='cuda:0')","tensor(0.0607, device='cuda:0')","tensor(1.1517, device='cuda:0')","tensor(3.3171, device='cuda:0')","tensor(0., device='cuda:0')"
24,"tensor(0.0511, device='cuda:0')","tensor(0.0600, device='cuda:0')","tensor(0.0514, device='cuda:0')","tensor(0.0602, device='cuda:0')","tensor(0.0830, device='cuda:0')","tensor(1.4244, device='cuda:0')","tensor(4.2429, device='cuda:0')","tensor(0., device='cuda:0')"
25,"tensor(0.0501, device='cuda:0')","tensor(0.0580, device='cuda:0')","tensor(0.0514, device='cuda:0')","tensor(0.0595, device='cuda:0')","tensor(0.0755, device='cuda:0')","tensor(1.4247, device='cuda:0')","tensor(4.1979, device='cuda:0')","tensor(0., device='cuda:0')"
26,"tensor(0.0376, device='cuda:0')","tensor(0.0753, device='cuda:0')","tensor(0.0367, device='cuda:0')","tensor(0.0756, device='cuda:0')","tensor(0.0542, device='cuda:0')","tensor(1.0598, device='cuda:0')","tensor(3.0399, device='cuda:0')","tensor(0., device='cuda:0')"
27,"tensor(0.0472, device='cuda:0')","tensor(0.0672, device='cuda:0')","tensor(0.0489, device='cuda:0')","tensor(0.0677, device='cuda:0')","tensor(0.0722, device='cuda:0')","tensor(1.2697, device='cuda:0')","tensor(3.8573, device='cuda:0')","tensor(0., device='cuda:0')"
28,"tensor(0.0557, device='cuda:0')","tensor(0.0857, device='cuda:0')","tensor(0.0560, device='cuda:0')","tensor(0.0837, device='cuda:0')","tensor(0.0853, device='cuda:0')","tensor(1.5010, device='cuda:0')","tensor(4.5373, device='cuda:0')","tensor(0., device='cuda:0')"
29,"tensor(0.0448, device='cuda:0')","tensor(0.0590, device='cuda:0')","tensor(0.0447, device='cuda:0')","tensor(0.0582, device='cuda:0')","tensor(0.0665, device='cuda:0')","tensor(1.2158, device='cuda:0')","tensor(3.6169, device='cuda:0')","tensor(0., device='cuda:0')"
30,"tensor(0.0452, device='cuda:0')","tensor(0.0587, device='cuda:0')","tensor(0.0411, device='cuda:0')","tensor(0.0579, device='cuda:0')","tensor(0.0665, device='cuda:0')","tensor(1.1333, device='cuda:0')","tensor(3.4206, device='cuda:0')","tensor(0., device='cuda:0')"
31,"tensor(0.0446, device='cuda:0')","tensor(0.0751, device='cuda:0')","tensor(0.0470, device='cuda:0')","tensor(0.0742, device='cuda:0')","tensor(0.0689, device='cuda:0')","tensor(1.2196, device='cuda:0')","tensor(3.6862, device='cuda:0')","tensor(0., device='cuda:0')"
32,"tensor(0.0529, device='cuda:0')","tensor(0.0506, device='cuda:0')","tensor(0.0554, device='cuda:0')","tensor(0.0522, device='cuda:0')","tensor(0.0797, device='cuda:0')","tensor(1.4501, device='cuda:0')","tensor(4.3163, device='cuda:0')","tensor(0., device='cuda:0')"
33,"tensor(0.0490, device='cuda:0')","tensor(0.0758, device='cuda:0')","tensor(0.0533, device='cuda:0')","tensor(0.0743, device='cuda:0')","tensor(0.0753, device='cuda:0')","tensor(1.3310, device='cuda:0')","tensor(4.0783, device='cuda:0')","tensor(0., device='cuda:0')"
34,"tensor(0.0572, device='cuda:0')","tensor(0.0749, device='cuda:0')","tensor(0.0594, device='cuda:0')","tensor(0.0738, device='cuda:0')","tensor(0.0832, device='cuda:0')","tensor(1.5784, device='cuda:0')","tensor(4.6934, device='cuda:0')","tensor(0., device='cuda:0')"
35,"tensor(0.0578, device='cuda:0')","tensor(0.0745, device='cuda:0')","tensor(0.0599, device='cuda:0')","tensor(0.0746, device='cuda:0')","tensor(0.0841, device='cuda:0')","tensor(1.5412, device='cuda:0')","tensor(4.7253, device='cuda:0')","tensor(0., device='cuda:0')"
36,"tensor(0.0441, device='cuda:0')","tensor(0.0753, device='cuda:0')","tensor(0.0458, device='cuda:0')","tensor(0.0744, device='cuda:0')","tensor(0.0640, device='cuda:0')","tensor(1.2048, device='cuda:0')","tensor(3.6149, device='cuda:0')","tensor(0., device='cuda:0')"
37,"tensor(0.0544, device='cuda:0')","tensor(0.0664, device='cuda:0')","tensor(0.0569, device='cuda:0')","tensor(0.0657, device='cuda:0')","tensor(0.0795, device='cuda:0')","tensor(1.4285, device='cuda:0')","tensor(4.4532, device='cuda:0')","tensor(0., device='cuda:0')"
38,"tensor(0.0414, device='cuda:0')","tensor(0.0836, device='cuda:0')","tensor(0.0421, device='cuda:0')","tensor(0.0829, device='cuda:0')","tensor(0.0595, device='cuda:0')","tensor(1.1340, device='cuda:0')","tensor(3.3359, device='cuda:0')","tensor(0., device='cuda:0')"
39,"tensor(0.0361, device='cuda:0')","tensor(0.0743, device='cuda:0')","tensor(0.0376, device='cuda:0')","tensor(0.0746, device='cuda:0')","tensor(0.0518, device='cuda:0')","tensor(0.9759, device='cuda:0')","tensor(2.9498, device='cuda:0')","tensor(0., device='cuda:0')"
40,"tensor(0.0464, device='cuda:0')","tensor(0.0834, device='cuda:0')","tensor(0.0489, device='cuda:0')","tensor(0.0830, device='cuda:0')","tensor(0.0655, device='cuda:0')","tensor(1.3029, device='cuda:0')","tensor(3.8597, device='cuda:0')","tensor(0., device='cuda:0')"
41,"tensor(0.0424, device='cuda:0')","tensor(0.0666, device='cuda:0')","tensor(0.0435, device='cuda:0')","tensor(0.0660, device='cuda:0')","tensor(0.0623, device='cuda:0')","tensor(1.1032, device='cuda:0')","tensor(3.4077, device='cuda:0')","tensor(0., device='cuda:0')"
42,"tensor(0.0437, device='cuda:0')","tensor(0.0747, device='cuda:0')","tensor(0.0443, device='cuda:0')","tensor(0.0743, device='cuda:0')","tensor(0.0599, device='cuda:0')","tensor(1.2428, device='cuda:0')","tensor(3.5827, device='cuda:0')","tensor(0., device='cuda:0')"
43,"tensor(0.0406, device='cuda:0')","tensor(0.0833, device='cuda:0')","tensor(0.0428, device='cuda:0')","tensor(0.0829, device='cuda:0')","tensor(0.0600, device='cuda:0')","tensor(1.0861, device='cuda:0')","tensor(3.3405, device='cuda:0')","tensor(0., device='cuda:0')"
44,"tensor(0.0456, device='cuda:0')","tensor(0.0748, device='cuda:0')","tensor(0.0470, device='cuda:0')","tensor(0.0741, device='cuda:0')","tensor(0.0650, device='cuda:0')","tensor(1.2556, device='cuda:0')","tensor(3.7115, device='cuda:0')","tensor(0., device='cuda:0')"
45,"tensor(0.0460, device='cuda:0')","tensor(0.0580, device='cuda:0')","tensor(0.0481, device='cuda:0')","tensor(0.0571, device='cuda:0')","tensor(0.0628, device='cuda:0')","tensor(1.3233, device='cuda:0')","tensor(3.8018, device='cuda:0')","tensor(0., device='cuda:0')"
46,"tensor(0.0516, device='cuda:0')","tensor(0.0833, device='cuda:0')","tensor(0.0529, device='cuda:0')","tensor(0.0829, device='cuda:0')","tensor(0.0723, device='cuda:0')","tensor(1.4049, device='cuda:0')","tensor(4.2003, device='cuda:0')","tensor(0., device='cuda:0')"
47,"tensor(0.0511, device='cuda:0')","tensor(0.0754, device='cuda:0')","tensor(0.0544, device='cuda:0')","tensor(0.0742, device='cuda:0')","tensor(0.0714, device='cuda:0')","tensor(1.3882, device='cuda:0')","tensor(4.1943, device='cuda:0')","tensor(0., device='cuda:0')"
48,"tensor(0.0512, device='cuda:0')","tensor(0.0755, device='cuda:0')","tensor(0.0531, device='cuda:0')","tensor(0.0751, device='cuda:0')","tensor(0.0722, device='cuda:0')","tensor(1.3408, device='cuda:0')","tensor(4.1611, device='cuda:0')","tensor(0., device='cuda:0')"
49,"tensor(0.0536, device='cuda:0')","tensor(0.0594, device='cuda:0')","tensor(0.0554, device='cuda:0')","tensor(0.0579, device='cuda:0')","tensor(0.0734, device='cuda:0')","tensor(1.4318, device='cuda:0')","tensor(4.3559, device='cuda:0')","tensor(0., device='cuda:0')"
50,"tensor(0.0585, device='cuda:0')","tensor(0.0661, device='cuda:0')","tensor(0.0593, device='cuda:0')","tensor(0.0656, device='cuda:0')","tensor(0.0841, device='cuda:0')","tensor(1.5387, device='cuda:0')","tensor(4.6833, device='cuda:0')","tensor(0., device='cuda:0')"
51,"tensor(0.0433, device='cuda:0')","tensor(0.0831, device='cuda:0')","tensor(0.0436, device='cuda:0')","tensor(0.0832, device='cuda:0')","tensor(0.0619, device='cuda:0')","tensor(1.1537, device='cuda:0')","tensor(3.4611, device='cuda:0')","tensor(0., device='cuda:0')"
52,"tensor(0.0376, device='cuda:0')","tensor(0.0834, device='cuda:0')","tensor(0.0386, device='cuda:0')","tensor(0.0831, device='cuda:0')","tensor(0.0558, device='cuda:0')","tensor(0.9833, device='cuda:0')","tensor(3.0118, device='cuda:0')","tensor(0., device='cuda:0')"
53,"tensor(0.0458, device='cuda:0')","tensor(0.0750, device='cuda:0')","tensor(0.0469, device='cuda:0')","tensor(0.0749, device='cuda:0')","tensor(0.0637, device='cuda:0')","tensor(1.2119, device='cuda:0')","tensor(3.6844, device='cuda:0')","tensor(0., device='cuda:0')"
54,"tensor(0.0375, device='cuda:0')","tensor(0.0749, device='cuda:0')","tensor(0.0384, device='cuda:0')","tensor(0.0748, device='cuda:0')","tensor(0.0542, device='cuda:0')","tensor(0.9936, device='cuda:0')","tensor(3.0092, device='cuda:0')","tensor(0., device='cuda:0')"
55,"tensor(0.0420, device='cuda:0')","tensor(0.0749, device='cuda:0')","tensor(0.0419, device='cuda:0')","tensor(0.0753, device='cuda:0')","tensor(0.0611, device='cuda:0')","tensor(1.0845, device='cuda:0')","tensor(3.3054, device='cuda:0')","tensor(0., device='cuda:0')"
56,"tensor(0.0414, device='cuda:0')","tensor(0.0680, device='cuda:0')","tensor(0.0431, device='cuda:0')","tensor(0.0675, device='cuda:0')","tensor(0.0606, device='cuda:0')","tensor(1.1110, device='cuda:0')","tensor(3.3608, device='cuda:0')","tensor(0., device='cuda:0')"
